0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468
2,1,4,1,2,13,1,2,22,1,0,2,65,4,3,3,0,0,1,2,1,0,1,2,0,3,1,0.925605536,0,6,51.93171608,2,2,1,0,6,0,3,0,3,1,5,3,3,8,1,19,1,5,2,4,3,1,2,1,6,4,0,1,2,4,0,2,4,4,7,5,3,1,1,0,1,1,2,5,6,2,3,0,5,0,2,2,3,2,1,0,3,2,0,1,2,2,13,3,5,1,12,0,0,17,18,0,4,2,2,0,0,7,0,0,1,1,3,3,1,6,1,4,1,2,1,4,0,1,1,6,3,0,4,0,9,0,1,1,13,0,1,0,1,0,10,0,2,24,12,0,1,1,0,7,2,0,7,3,0,6,1,2,3,4,0,4,3,0,3,0,2,4,6,1,1,3,2,4,2,5,5,0,3,4,2,7,0,2,0,1,2,1,1,5,2,0,2,5,1,7,3,6,8,2,8,1,4,7,0,2,6,1,1,1,3,0,1,1,0,1,1,1,0,4,0,2,2,2,1,3,6,1,3,6,5,3,6,1,2,0,1,2,0,2,1,2,1,0,1,1,1,1,4,7,2,1,4,0,1,2,1,6,3,2,7,5,1,3,2,8,0,1,1,2,4,2,9,7,0,6,1,0,2,3,0,4,6,3,7,4,1,2,4,1,6,1,1,1,1,0,24,0,4,1,1,0,22,6,2,3,7,3,5,4,1,1,2,12,2,2,1,0,1,10,1,2,2,1,3,2,4,4,6,3,2,2,0,0,2,3,0,6,2,0,1,3,0,4,0,1,1,2,6,5,0,1,2,1,0,3,1,1,75,1,0,1,0,2,0,2,0,75,0,0,1,2,4,2,1,1,1,1,6,1,1,2,12,2,70,72,0,5,3,0,2,1,5,0,0,72,0,0,4,0,2,0,5,0,1,0,7,0,0,0,3,2,5,62,2,1,0,2,2,0,4,0,2,1,1,9,0,89,2,2,19,1,1,5,26,10,3,2,3,15,3,0,0,1,0,27,13,275,0,0,0,4,9,7,0,1,1,0,24,4,0,0.051903114,8,9,9,1,0,0
0,0,3,0,1,2,0,0,3,0,0,0,19,0,1,2,0,0,1,5,0,0,0,0,0,1,0,0.944444444,1,2,51.42857143,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,4,0,2,0,2,0,0,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,0,5,3,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,2,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,2,2,0,0,1,0,2,0,0,1,0,0,1,0,0,7,1,0,0,0,1,2,0,0,0,1,1,1,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,1,0,3,1,0,0,0,0,4,0,5,13,0,1,0,0,0,0,2,0,1,15,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,2,15,1,0,0,0,0,0,0,0,0,1,0,4,1,12,1,0,6,0,0,0,4,1,0,1,0,2,0,1,0,0,0,4,4,46,0,0,0,0,1,4,0,0,0,0,6,0,0,-0.111111111,0,0,0,0,1,0
0,3,1,3,4,32,1,5,16,0,1,0,83,7,2,4,0,0,1,8,3,0,4,1,2,5,1,0.945,2,4,51.41388175,1,4,1,2,3,3,2,1,0,3,2,10,3,2,2,16,0,2,1,8,1,2,4,2,3,1,1,4,0,3,1,2,6,4,6,4,0,0,2,0,0,0,6,2,19,1,7,1,7,0,8,0,5,0,5,0,2,2,0,1,0,0,10,2,2,1,19,10,0,29,15,0,5,8,0,3,2,4,1,1,3,1,4,7,0,7,0,1,2,0,1,4,3,0,2,11,3,0,0,0,1,2,3,0,24,0,0,0,0,2,6,1,1,28,14,1,0,1,1,3,1,3,7,4,0,4,3,4,6,1,3,2,4,6,4,0,2,0,5,1,0,2,2,2,0,2,5,2,13,13,3,4,0,3,2,2,0,3,2,1,0,0,4,8,2,4,7,5,2,0,10,3,7,12,0,1,9,3,1,0,0,0,9,2,1,1,3,2,0,9,1,1,2,3,0,3,3,1,1,4,1,3,3,1,2,1,1,4,1,7,0,1,1,0,2,0,1,3,3,8,0,2,6,0,0,2,1,3,2,0,7,8,7,1,4,10,0,3,1,0,3,0,8,6,0,8,2,1,2,3,1,6,5,5,7,1,1,3,4,2,2,6,2,1,0,2,29,2,1,0,0,1,22,2,2,0,5,3,4,2,0,0,3,12,1,3,0,0,1,3,2,6,2,0,0,2,0,0,7,0,5,0,1,1,1,2,0,2,0,0,13,1,2,1,0,0,0,0,7,6,1,0,1,2,1,0,2,2,50,0,0,3,0,0,1,2,0,90,1,2,1,2,1,2,0,0,4,7,1,0,0,0,13,0,64,88,2,10,5,0,2,1,5,2,1,79,1,3,5,1,1,0,1,1,3,1,3,1,4,0,0,1,6,53,1,3,0,6,1,2,4,0,0,1,2,4,1,118,2,6,21,1,0,10,20,7,2,8,1,9,2,0,0,2,1,41,23,213,1,1,0,10,7,12,0,1,0,0,16,0,2,0.123333333,5,12,5,1,1,0
1,0,0,2,2,11,1,7,15,1,0,0,59,3,0,2,1,1,3,7,2,0,1,0,1,3,0,1.106976744,2,2,47.46136865,1,2,1,1,1,2,0,0,2,3,2,4,1,1,0,21,0,4,3,3,3,0,1,1,5,2,4,2,4,3,1,3,1,8,5,3,1,2,0,1,1,1,1,2,11,3,2,1,6,0,6,0,0,3,1,0,0,3,0,0,1,2,14,1,1,1,6,6,2,12,8,0,4,6,1,1,1,7,1,2,0,0,2,2,1,4,1,1,3,1,0,3,0,2,1,2,4,0,2,1,2,0,1,0,5,1,0,0,1,1,4,3,1,14,16,1,1,1,1,3,0,1,7,2,2,2,1,1,3,2,0,3,7,0,3,0,0,1,4,0,0,3,0,2,0,4,5,3,5,1,0,4,2,2,1,0,1,1,4,1,2,0,3,0,1,2,6,6,8,0,8,4,1,7,0,0,6,3,3,1,1,1,3,1,1,1,0,0,1,4,0,0,2,2,0,3,2,1,1,2,3,3,3,1,0,0,1,0,2,3,0,2,0,2,2,0,1,1,1,4,2,1,4,0,0,0,1,4,1,1,4,6,5,2,1,3,0,4,1,0,1,0,5,2,0,1,0,1,2,0,2,2,4,4,6,0,0,4,5,0,5,4,0,2,2,1,17,1,3,1,1,1,17,2,1,1,7,4,3,3,0,0,0,11,4,1,1,0,0,1,0,2,2,1,0,0,1,2,4,1,1,2,0,1,2,2,1,3,0,0,3,1,0,0,1,0,3,1,6,1,1,1,1,2,0,2,0,0,55,0,2,1,0,1,3,0,1,61,0,0,0,3,3,2,0,1,1,3,4,1,1,0,17,1,69,67,0,3,4,0,0,1,0,1,1,55,1,1,1,2,4,0,2,1,2,1,4,1,1,1,3,1,14,51,1,0,3,4,1,0,4,1,0,2,3,10,1,74,1,0,11,1,1,4,16,4,1,3,1,8,1,3,0,0,2,14,14,233,0,0,1,4,7,17,1,1,2,1,17,0,2,0.055813953,7,5,4,1,0,0
0,1,2,0,1,0,0,4,7,1,0,0,29,2,0,2,0,0,4,9,0,0,0,1,0,0,1,0.832727273,2,2,54.56349206,2,0,0,0,3,0,0,1,0,2,0,0,0,1,0,9,0,1,0,1,0,1,2,4,0,0,2,0,1,2,2,0,2,3,3,5,2,0,0,1,1,0,2,5,0,0,1,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,8,0,0,0,10,5,0,8,11,0,4,2,1,1,2,3,2,0,0,1,2,4,1,2,0,0,3,0,0,1,0,0,0,0,3,0,2,0,3,1,0,0,6,0,0,0,1,1,5,0,0,4,3,0,3,0,0,3,0,0,2,0,0,4,1,1,0,3,0,1,0,0,2,0,1,0,3,1,0,2,0,2,0,0,3,2,3,4,1,2,0,3,1,1,0,1,1,2,2,2,1,1,2,1,2,1,2,1,0,0,1,1,0,1,2,0,2,0,0,1,3,1,2,1,0,0,0,2,2,0,1,2,0,2,1,0,4,2,0,1,3,0,1,0,4,1,0,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,4,1,4,0,0,1,0,1,2,1,4,0,2,3,0,0,4,2,1,1,0,0,1,0,2,4,1,1,0,0,0,9,0,3,1,0,1,4,0,0,0,0,2,0,1,1,2,0,7,2,2,1,1,1,0,0,0,0,0,2,1,0,4,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,2,1,1,2,1,3,0,0,0,0,2,0,0,0,37,0,0,0,0,4,2,0,2,29,2,0,0,1,3,1,1,0,3,2,5,1,2,1,12,1,25,31,1,1,2,1,1,0,3,1,0,24,1,0,2,1,2,0,2,2,0,2,6,2,0,0,3,1,6,27,1,1,0,1,0,0,0,0,0,0,1,5,0,31,0,1,8,0,0,3,11,1,2,1,0,9,0,0,0,1,1,9,6,107,1,0,0,0,1,5,0,1,1,1,10,0,0,-0.083636364,3,3,4,0,0,0
0,0,1,0,1,6,0,2,7,1,0,0,24,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0.836734694,1,3,54.44444444,0,1,2,1,1,1,0,0,0,1,1,2,2,1,0,8,0,2,0,3,1,0,0,1,0,0,1,0,0,1,0,2,1,3,2,2,0,0,0,0,0,2,4,1,4,0,3,0,1,2,2,0,1,1,1,0,1,0,1,0,0,0,6,1,1,0,7,4,1,8,5,0,1,1,1,1,0,0,2,1,0,1,4,0,0,5,2,1,1,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,6,0,0,2,0,0,1,1,0,10,6,1,0,2,1,2,0,1,1,0,0,1,1,1,2,2,0,2,3,0,0,0,1,0,2,0,1,0,0,4,1,2,3,1,3,3,0,2,0,1,0,1,0,1,0,1,0,1,0,1,2,4,0,5,2,0,2,0,1,3,0,0,2,2,0,2,0,0,1,1,0,0,0,1,0,2,0,0,0,1,1,3,2,1,2,5,2,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,1,2,3,1,1,1,0,0,1,1,1,1,0,5,2,1,4,0,0,4,0,0,2,1,0,4,1,0,2,2,0,1,2,1,1,0,1,4,1,1,0,0,0,11,1,1,0,2,0,2,1,0,1,1,4,2,0,1,0,0,0,0,2,2,0,2,1,1,2,4,0,1,0,0,0,3,2,0,1,0,0,1,1,0,0,0,0,1,0,2,5,0,0,0,0,2,1,0,0,25,0,0,1,0,2,0,1,0,33,0,2,1,2,0,3,0,2,3,2,2,1,0,0,6,0,20,24,2,5,1,0,0,1,0,0,0,34,1,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,4,26,1,0,0,0,0,1,1,0,0,2,0,2,1,39,1,0,8,1,0,3,10,2,2,3,0,9,1,0,0,1,0,7,6,100,0,0,0,1,5,6,1,0,0,0,10,0,0,0.020408163,3,5,2,0,4,0
0,2,3,2,1,13,0,2,13,1,0,0,58,2,0,3,1,0,5,2,1,0,2,1,4,3,1,0.776699029,1,2,56.28415301,2,6,3,0,5,0,0,0,3,0,1,7,1,3,2,9,2,2,2,6,2,0,5,2,5,1,3,0,2,1,1,3,3,2,6,3,0,0,0,0,0,1,4,2,11,2,6,0,4,1,6,0,1,1,1,0,3,1,1,1,3,1,8,1,0,0,15,8,0,25,14,1,3,0,2,0,1,4,1,1,0,0,3,10,0,6,1,1,4,0,0,1,0,1,1,9,6,1,1,0,8,0,2,0,14,0,0,1,2,1,6,1,0,17,7,0,0,3,1,3,2,0,6,1,0,5,1,0,3,5,1,2,2,1,4,2,0,0,4,1,0,0,0,5,1,2,2,1,4,7,2,6,1,2,1,3,2,2,1,4,1,0,1,2,3,5,2,4,6,1,3,1,4,0,1,0,3,1,1,5,2,2,4,2,2,0,0,0,0,1,3,1,1,4,2,4,1,2,0,6,2,3,4,1,0,0,0,3,2,6,0,3,2,0,3,0,0,2,3,3,2,0,5,1,0,5,1,3,4,0,8,8,1,1,0,5,0,3,0,1,4,0,4,0,2,7,1,1,7,2,0,4,0,1,9,2,1,5,4,1,3,3,1,2,0,3,24,0,2,1,0,1,14,0,0,2,6,1,1,2,0,1,3,8,1,1,1,0,0,4,2,5,2,1,3,0,1,5,7,1,4,0,0,1,0,3,1,3,1,1,4,0,0,0,0,1,2,1,5,5,0,0,1,1,2,5,2,2,59,2,1,1,0,6,1,1,0,60,0,1,0,2,2,2,1,0,1,2,3,0,0,0,8,1,46,59,0,4,0,0,0,1,3,3,0,51,1,1,2,1,6,0,2,0,3,0,9,1,0,1,1,1,4,53,2,2,0,1,0,1,1,0,1,1,0,11,4,90,2,4,16,3,0,5,15,4,1,4,2,13,0,0,1,0,1,23,14,181,0,0,4,3,3,15,0,2,0,0,13,1,0,-0.005825243,3,17,4,0,3,0
0,0,5,1,3,22,0,2,13,0,0,0,70,7,2,6,1,0,5,4,1,4,1,4,0,4,0,0.874388254,2,10,53.35073977,1,5,2,0,6,0,2,0,2,2,5,3,1,3,5,18,0,7,3,5,0,1,1,5,1,3,0,1,1,5,0,0,3,8,11,6,2,0,2,1,0,1,2,6,6,0,5,0,6,0,6,1,1,3,2,0,2,0,0,0,1,0,10,5,4,0,11,6,1,19,23,2,2,2,2,0,0,2,1,0,1,1,4,9,1,10,1,1,1,2,1,2,2,1,0,6,1,3,5,1,8,2,1,0,15,0,1,1,2,2,4,4,0,18,21,1,0,2,1,8,3,3,2,2,0,6,0,4,2,4,1,5,5,0,6,3,1,1,5,1,3,3,1,3,0,3,3,4,2,6,0,5,1,3,2,1,0,1,2,5,4,0,2,1,3,6,4,3,9,1,5,1,3,5,2,0,4,5,2,2,0,1,5,4,3,0,2,2,2,3,2,0,2,0,2,9,6,1,1,7,3,6,2,1,1,1,0,1,1,4,1,2,3,0,1,2,3,5,3,6,3,1,7,3,0,0,1,3,6,0,2,9,3,2,1,4,0,9,0,0,5,1,4,6,1,3,5,2,6,2,1,3,3,4,5,3,3,7,4,0,6,2,0,2,1,3,15,1,2,0,0,4,20,6,2,2,9,5,5,5,2,0,0,9,3,1,0,1,0,6,1,1,1,0,3,0,1,5,3,1,3,4,0,3,2,3,1,3,1,1,6,2,2,0,2,0,2,2,6,6,1,2,0,4,4,0,1,0,84,0,2,0,0,5,2,0,0,64,0,3,0,1,6,1,0,0,0,4,9,1,1,1,14,0,61,58,2,4,3,0,0,3,4,3,1,76,1,1,1,4,9,1,0,1,0,0,5,0,1,1,3,0,9,75,2,0,3,0,1,1,6,0,0,4,2,12,2,75,1,6,15,3,0,2,26,1,3,2,0,18,0,0,2,0,2,19,17,283,0,1,4,8,5,25,1,0,1,0,22,0,0,-0.024469821,4,11,4,0,1,0
1,4,14,11,6,47,1,3,38,4,0,0,172,15,8,12,4,1,16,5,0,6,3,5,4,6,3,0.77716492,4,23,56.26939789,8,13,0,0,9,0,0,1,2,1,6,7,3,5,1,56,3,19,3,11,2,3,3,15,12,7,7,2,2,11,2,8,7,22,21,37,3,3,4,1,3,1,9,18,29,2,10,4,9,3,15,4,9,10,5,4,10,0,3,2,2,0,45,3,8,7,44,30,0,66,58,5,1,7,5,4,2,12,6,5,2,4,13,12,3,23,6,5,6,2,1,8,2,4,1,8,29,3,8,1,23,2,1,1,59,4,2,1,3,1,24,4,6,59,36,5,3,3,10,22,1,2,11,2,1,9,3,4,5,16,3,5,13,4,13,1,1,7,15,4,1,2,0,15,5,3,3,3,3,17,2,29,2,8,3,5,4,2,10,5,7,3,2,9,3,27,3,14,22,7,10,4,8,11,1,0,13,9,5,8,0,0,13,1,3,0,2,6,5,8,0,2,1,6,3,15,12,4,9,24,8,10,10,0,1,1,0,2,3,16,2,2,8,1,4,3,4,9,4,23,2,3,25,2,0,7,2,14,11,3,3,18,7,5,6,9,0,9,6,3,6,1,21,13,3,12,10,2,22,8,1,22,9,5,11,4,2,17,19,2,7,21,4,8,3,4,39,3,8,6,1,6,77,10,1,1,29,14,5,10,6,0,4,20,17,2,3,1,2,14,2,4,11,3,7,4,3,4,11,5,8,4,4,4,16,9,0,3,2,0,9,2,4,4,3,2,8,3,5,19,4,4,4,2,10,5,3,2,191,0,3,2,2,11,6,1,0,291,0,3,3,2,11,3,1,3,6,4,18,1,1,1,32,1,181,163,1,15,8,2,2,6,16,2,0,215,0,1,12,8,17,1,5,8,4,4,22,6,1,3,2,4,26,155,3,2,4,4,3,3,7,0,0,15,4,25,0,265,7,11,54,5,2,6,74,22,2,11,4,41,7,0,0,2,0,60,33,754,3,3,1,13,14,46,1,3,0,3,83,0,0,0.05570877,19,33,16,0,3,0
0,1,0,0,0,5,0,5,7,0,0,0,19,0,1,1,0,0,0,2,0,0,1,1,0,2,0,1.175824176,0,2,45.95959596,1,0,1,0,0,1,0,0,0,1,1,2,1,1,0,15,0,5,1,1,0,0,1,1,0,0,1,0,0,5,0,4,2,4,2,2,0,1,0,1,0,0,0,1,4,0,2,0,0,0,1,1,1,3,0,0,2,0,0,0,0,0,8,0,3,0,2,3,0,5,2,1,0,1,1,1,1,1,0,0,0,1,1,1,2,2,1,0,3,0,0,1,0,0,0,1,1,2,0,0,1,0,0,1,7,0,0,0,1,3,1,0,0,7,7,0,1,0,1,2,0,2,0,0,0,1,1,0,1,0,0,0,3,0,2,0,0,0,4,0,0,4,1,1,0,0,0,2,1,0,1,3,1,1,0,2,0,0,1,2,1,0,1,2,0,0,3,2,4,0,1,0,2,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,0,0,1,2,0,2,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,2,1,1,2,0,0,3,2,0,0,1,0,0,2,1,0,2,0,5,0,3,0,1,2,10,0,0,0,3,2,4,2,0,0,0,6,1,4,0,0,1,1,0,0,1,0,0,3,0,0,1,1,0,0,0,0,1,3,0,2,0,0,1,2,0,0,0,0,1,0,3,1,1,0,1,0,0,0,0,0,26,0,0,0,0,0,1,0,0,36,0,0,0,0,3,1,0,1,3,1,0,0,1,0,2,1,32,25,0,0,3,0,0,0,0,0,0,32,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,2,17,0,0,0,0,0,0,0,1,0,3,0,4,0,31,0,2,5,4,0,0,7,2,0,1,0,3,1,0,0,1,0,4,6,118,0,0,1,0,1,2,0,0,1,1,8,0,0,0.186813187,5,2,0,0,3,0
0,1,0,1,2,1,2,2,4,2,0,0,47,3,0,3,1,0,1,10,0,0,0,2,2,1,0,0.818461538,2,2,54.99153976,2,2,0,0,0,1,0,1,1,1,3,0,0,3,1,3,1,2,2,1,1,0,1,3,0,1,1,0,0,3,4,3,5,1,4,2,0,1,1,2,0,0,1,2,3,0,1,0,3,1,2,0,2,3,2,2,4,0,0,0,1,1,7,0,2,1,12,3,1,14,13,2,4,0,3,0,1,2,0,0,0,1,0,6,1,3,0,0,2,0,2,0,0,0,2,1,4,0,0,1,4,0,0,2,5,1,1,0,0,2,5,1,0,10,3,2,0,0,1,3,0,0,1,0,1,4,2,2,0,7,0,2,1,0,0,0,0,0,4,0,0,2,0,3,0,0,5,3,2,0,0,1,0,1,1,0,2,0,3,1,1,3,1,3,2,0,0,2,1,0,0,1,0,0,0,0,4,2,0,1,1,2,0,0,0,2,0,0,0,1,1,0,1,4,0,7,3,2,0,3,1,1,5,1,0,0,1,1,0,0,0,0,0,0,2,2,1,2,0,2,0,0,2,2,0,1,0,2,1,2,5,3,0,0,1,0,0,3,0,1,1,0,1,1,1,5,1,1,3,2,0,0,2,1,3,2,1,5,4,0,0,2,4,3,0,0,10,0,3,0,1,0,8,1,1,0,1,0,2,1,1,0,0,11,0,1,1,1,1,1,0,0,0,1,2,1,0,4,0,0,1,0,1,0,1,0,1,4,1,0,0,0,0,0,0,2,3,0,1,2,0,0,0,0,1,1,1,1,51,0,0,0,2,6,0,1,0,32,1,0,0,3,1,0,4,0,2,0,6,0,1,1,14,1,24,21,1,2,1,3,3,1,2,0,0,35,0,0,1,1,2,0,2,1,1,2,4,1,0,0,1,0,7,41,1,1,1,0,0,1,5,0,0,0,1,6,2,32,0,1,16,0,0,3,12,0,0,2,0,7,0,0,1,1,0,15,6,140,0,0,0,0,2,13,1,0,1,0,19,0,1,-0.169230769,1,2,4,0,0,0
0,0,2,1,4,3,0,5,6,0,0,0,59,1,1,7,3,0,11,15,0,0,0,0,0,2,1,0.849411765,3,3,54.07124682,1,7,0,1,7,2,0,0,0,8,2,2,0,2,0,8,2,3,1,1,0,0,0,5,0,0,0,0,1,2,1,3,2,1,10,8,1,1,0,0,1,2,4,12,1,1,2,1,1,3,9,1,1,3,1,0,3,0,0,0,2,1,6,1,2,3,15,2,0,9,21,0,7,6,2,0,0,1,1,1,0,3,2,3,2,3,0,3,1,0,2,1,2,0,1,0,7,2,3,0,9,1,0,0,15,1,0,1,0,0,4,2,0,9,9,1,1,0,1,6,0,0,2,0,1,5,0,1,1,5,1,6,0,0,4,1,4,0,5,0,1,4,1,1,1,0,5,3,4,2,0,3,1,1,1,0,1,1,3,1,1,0,2,3,0,4,4,2,4,1,1,0,3,1,0,0,9,1,2,2,1,1,3,2,2,0,1,0,0,5,2,0,0,2,1,8,6,0,0,4,1,1,1,0,0,1,2,1,0,2,2,2,1,0,1,1,1,2,1,7,0,0,6,2,1,0,0,1,0,2,3,7,2,1,0,3,0,7,1,1,4,0,1,1,0,7,1,2,2,0,3,0,7,4,2,0,2,3,0,1,3,0,1,1,2,4,14,0,1,2,0,2,6,0,0,0,2,2,2,6,0,0,0,8,0,2,2,2,0,1,0,1,1,0,2,1,1,4,1,0,1,0,0,1,2,1,6,3,0,1,1,1,1,0,0,0,2,0,2,4,0,0,0,0,0,0,1,0,47,0,1,1,0,3,0,1,1,45,3,1,1,4,5,0,0,1,3,3,6,0,1,0,12,0,40,47,2,2,1,1,1,0,6,0,0,43,2,1,0,0,4,0,1,1,2,0,8,1,0,0,1,0,9,35,0,0,0,0,3,0,4,0,0,0,4,9,1,30,0,1,26,0,0,3,16,10,0,7,1,6,0,0,1,2,1,24,10,177,0,0,1,1,2,12,0,0,2,0,19,2,1,-0.101176471,1,1,4,1,0,0
4,1,9,2,5,3,0,4,22,2,1,1,129,8,2,13,2,1,7,33,0,2,0,1,0,3,1,0.95964691,6,5,51.02960103,1,4,0,1,10,1,0,2,0,6,3,5,0,1,0,19,0,8,3,3,0,1,4,11,0,3,0,1,0,6,8,7,5,3,9,12,2,1,1,3,2,3,5,13,7,2,6,2,5,3,5,2,1,3,5,1,3,2,2,2,2,0,17,0,3,3,30,0,0,31,39,0,12,4,0,0,1,7,0,1,1,2,4,8,5,14,2,4,2,0,5,4,1,1,0,1,10,0,2,0,16,3,1,2,11,2,1,0,3,1,6,5,0,22,14,0,0,0,2,7,1,2,5,1,0,10,2,1,4,9,2,11,5,0,7,0,6,1,8,1,1,5,1,4,0,2,13,8,10,5,1,9,1,9,0,1,1,2,1,7,3,0,5,6,2,4,6,4,7,0,6,1,3,7,5,1,6,3,5,3,2,7,3,0,1,3,1,1,2,6,0,0,2,13,0,15,9,2,2,5,2,2,6,0,0,2,7,2,0,2,0,4,1,0,0,3,4,4,4,4,2,1,4,4,2,3,1,12,2,3,13,10,1,3,0,4,3,17,0,0,6,1,4,2,0,8,2,2,7,3,2,7,5,10,0,2,1,4,7,2,7,2,3,1,3,2,23,0,3,2,3,1,14,0,4,1,4,1,3,17,0,0,1,25,4,3,1,0,0,7,0,0,1,2,3,4,1,5,2,1,5,2,0,1,2,5,2,5,2,0,1,3,3,1,2,3,6,0,3,8,0,2,0,2,2,2,4,0,107,0,0,0,1,10,1,2,4,93,3,1,0,0,9,1,3,1,7,15,11,0,5,2,35,1,90,93,1,2,3,3,2,2,3,1,1,90,1,6,0,1,11,0,2,1,2,1,10,1,1,0,3,2,30,77,6,2,2,0,5,0,9,0,2,3,4,15,5,86,2,7,52,2,0,5,41,11,1,7,0,20,0,1,1,3,5,32,23,378,0,1,1,1,4,21,0,3,2,2,36,0,0,-0.056746532,2,3,7,2,0,0
